counterparty_id,legal_name,jurisdiction,risk_rating,last_kyc_refresh,sanctions_hits,ubo_count,aip_grounded_risk_summary
CP-02686,Counterparty 02686 Holdings,AE,high,2025-12-21,0,3,"Grounded summary for CP-02686: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02687,Counterparty 02687 Holdings,SG,medium,2025-12-20,0,4,"Grounded summary for CP-02687: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02688,Counterparty 02688 Holdings,US,low,2025-12-19,0,1,"Grounded summary for CP-02688: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02689,Counterparty 02689 Holdings,GB,critical,2025-12-18,0,2,"Grounded summary for CP-02689: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02690,Counterparty 02690 Holdings,KY,high,2025-12-17,0,3,"Grounded summary for CP-02690: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02691,Counterparty 02691 Holdings,DE,medium,2025-12-16,0,4,"Grounded summary for CP-02691: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02692,Counterparty 02692 Holdings,AE,low,2025-12-15,0,1,"Grounded summary for CP-02692: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02693,Counterparty 02693 Holdings,SG,critical,2025-12-14,0,2,"Grounded summary for CP-02693: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02694,Counterparty 02694 Holdings,US,high,2025-12-13,0,3,"Grounded summary for CP-02694: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02695,Counterparty 02695 Holdings,GB,medium,2025-12-12,0,4,"Grounded summary for CP-02695: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02696,Counterparty 02696 Holdings,KY,low,2025-12-11,0,1,"Grounded summary for CP-02696: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02697,Counterparty 02697 Holdings,DE,critical,2025-12-10,0,2,"Grounded summary for CP-02697: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02698,Counterparty 02698 Holdings,AE,high,2025-12-09,0,3,"Grounded summary for CP-02698: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02699,Counterparty 02699 Holdings,SG,medium,2025-12-08,0,4,"Grounded summary for CP-02699: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02700,Counterparty 02700 Holdings,US,low,2025-12-07,0,1,"Grounded summary for CP-02700: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02701,Counterparty 02701 Holdings,GB,critical,2025-12-06,0,2,"Grounded summary for CP-02701: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02702,Counterparty 02702 Holdings,KY,high,2025-12-05,0,3,"Grounded summary for CP-02702: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02703,Counterparty 02703 Holdings,DE,medium,2025-12-04,0,4,"Grounded summary for CP-02703: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02704,Counterparty 02704 Holdings,AE,low,2025-12-03,0,1,"Grounded summary for CP-02704: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02705,Counterparty 02705 Holdings,SG,critical,2025-12-02,0,2,"Grounded summary for CP-02705: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02706,Counterparty 02706 Holdings,US,high,2025-12-01,0,3,"Grounded summary for CP-02706: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02707,Counterparty 02707 Holdings,GB,medium,2025-11-30,0,4,"Grounded summary for CP-02707: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02708,Counterparty 02708 Holdings,KY,low,2025-11-29,0,1,"Grounded summary for CP-02708: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02709,Counterparty 02709 Holdings,DE,critical,2025-11-28,0,2,"Grounded summary for CP-02709: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02710,Counterparty 02710 Holdings,AE,high,2025-11-27,0,3,"Grounded summary for CP-02710: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02711,Counterparty 02711 Holdings,SG,medium,2025-11-26,0,4,"Grounded summary for CP-02711: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02712,Counterparty 02712 Holdings,US,low,2025-11-25,0,1,"Grounded summary for CP-02712: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02713,Counterparty 02713 Holdings,GB,critical,2025-11-24,0,2,"Grounded summary for CP-02713: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02714,Counterparty 02714 Holdings,KY,high,2025-11-23,0,3,"Grounded summary for CP-02714: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02715,Counterparty 02715 Holdings,DE,medium,2025-11-22,0,4,"Grounded summary for CP-02715: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02716,Counterparty 02716 Holdings,AE,low,2025-11-21,0,1,"Grounded summary for CP-02716: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02717,Counterparty 02717 Holdings,SG,critical,2025-11-20,0,2,"Grounded summary for CP-02717: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02718,Counterparty 02718 Holdings,US,high,2025-11-19,0,3,"Grounded summary for CP-02718: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02719,Counterparty 02719 Holdings,GB,medium,2025-11-18,0,4,"Grounded summary for CP-02719: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02720,Counterparty 02720 Holdings,KY,low,2025-11-17,0,1,"Grounded summary for CP-02720: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02721,Counterparty 02721 Holdings,DE,critical,2025-11-16,0,2,"Grounded summary for CP-02721: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02722,Counterparty 02722 Holdings,AE,high,2025-11-15,0,3,"Grounded summary for CP-02722: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02723,Counterparty 02723 Holdings,SG,medium,2025-11-14,0,4,"Grounded summary for CP-02723: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02724,Counterparty 02724 Holdings,US,low,2025-11-13,0,1,"Grounded summary for CP-02724: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02725,Counterparty 02725 Holdings,GB,critical,2025-11-12,0,2,"Grounded summary for CP-02725: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02726,Counterparty 02726 Holdings,KY,high,2025-11-11,0,3,"Grounded summary for CP-02726: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02727,Counterparty 02727 Holdings,DE,medium,2025-11-10,0,4,"Grounded summary for CP-02727: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02728,Counterparty 02728 Holdings,AE,low,2025-11-09,0,1,"Grounded summary for CP-02728: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02729,Counterparty 02729 Holdings,SG,critical,2025-11-08,0,2,"Grounded summary for CP-02729: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02730,Counterparty 02730 Holdings,US,high,2025-11-07,0,3,"Grounded summary for CP-02730: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02731,Counterparty 02731 Holdings,GB,medium,2025-11-06,0,4,"Grounded summary for CP-02731: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02732,Counterparty 02732 Holdings,KY,low,2025-11-05,0,1,"Grounded summary for CP-02732: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02733,Counterparty 02733 Holdings,DE,critical,2025-11-04,0,2,"Grounded summary for CP-02733: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02734,Counterparty 02734 Holdings,AE,high,2025-11-03,0,3,"Grounded summary for CP-02734: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02735,Counterparty 02735 Holdings,SG,medium,2025-11-02,0,4,"Grounded summary for CP-02735: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02736,Counterparty 02736 Holdings,US,low,2025-11-01,0,1,"Grounded summary for CP-02736: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02737,Counterparty 02737 Holdings,GB,critical,2025-10-31,0,2,"Grounded summary for CP-02737: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02738,Counterparty 02738 Holdings,KY,high,2025-10-30,0,3,"Grounded summary for CP-02738: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02739,Counterparty 02739 Holdings,DE,medium,2025-10-29,0,4,"Grounded summary for CP-02739: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02740,Counterparty 02740 Holdings,AE,low,2025-10-28,0,1,"Grounded summary for CP-02740: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02741,Counterparty 02741 Holdings,SG,critical,2025-10-27,0,2,"Grounded summary for CP-02741: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02742,Counterparty 02742 Holdings,US,high,2025-10-26,0,3,"Grounded summary for CP-02742: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02743,Counterparty 02743 Holdings,GB,medium,2025-10-25,0,4,"Grounded summary for CP-02743: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02744,Counterparty 02744 Holdings,KY,low,2025-10-24,0,1,"Grounded summary for CP-02744: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02745,Counterparty 02745 Holdings,DE,critical,2025-10-23,0,2,"Grounded summary for CP-02745: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02746,Counterparty 02746 Holdings,AE,high,2025-10-22,0,3,"Grounded summary for CP-02746: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02747,Counterparty 02747 Holdings,SG,medium,2025-10-21,0,4,"Grounded summary for CP-02747: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02748,Counterparty 02748 Holdings,US,low,2025-10-20,0,1,"Grounded summary for CP-02748: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02749,Counterparty 02749 Holdings,GB,critical,2025-10-19,0,2,"Grounded summary for CP-02749: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02750,Counterparty 02750 Holdings,KY,high,2025-10-18,0,3,"Grounded summary for CP-02750: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02751,Counterparty 02751 Holdings,DE,medium,2025-10-17,0,4,"Grounded summary for CP-02751: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02752,Counterparty 02752 Holdings,AE,low,2025-10-16,0,1,"Grounded summary for CP-02752: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02753,Counterparty 02753 Holdings,SG,critical,2025-10-15,0,2,"Grounded summary for CP-02753: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02754,Counterparty 02754 Holdings,US,high,2025-10-14,0,3,"Grounded summary for CP-02754: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02755,Counterparty 02755 Holdings,GB,medium,2025-10-13,0,4,"Grounded summary for CP-02755: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02756,Counterparty 02756 Holdings,KY,low,2025-10-12,0,1,"Grounded summary for CP-02756: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02757,Counterparty 02757 Holdings,DE,critical,2025-10-11,0,2,"Grounded summary for CP-02757: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02758,Counterparty 02758 Holdings,AE,high,2025-10-10,0,3,"Grounded summary for CP-02758: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02759,Counterparty 02759 Holdings,SG,medium,2025-10-09,0,4,"Grounded summary for CP-02759: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02760,Counterparty 02760 Holdings,US,low,2025-10-08,0,1,"Grounded summary for CP-02760: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02761,Counterparty 02761 Holdings,GB,critical,2025-10-07,0,2,"Grounded summary for CP-02761: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02762,Counterparty 02762 Holdings,KY,high,2025-10-06,0,3,"Grounded summary for CP-02762: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02763,Counterparty 02763 Holdings,DE,medium,2025-10-05,0,4,"Grounded summary for CP-02763: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02764,Counterparty 02764 Holdings,AE,low,2025-10-04,0,1,"Grounded summary for CP-02764: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02765,Counterparty 02765 Holdings,SG,critical,2025-10-03,0,2,"Grounded summary for CP-02765: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02766,Counterparty 02766 Holdings,US,high,2025-10-02,0,3,"Grounded summary for CP-02766: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02767,Counterparty 02767 Holdings,GB,medium,2025-10-01,0,4,"Grounded summary for CP-02767: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02768,Counterparty 02768 Holdings,KY,low,2025-09-30,0,1,"Grounded summary for CP-02768: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02769,Counterparty 02769 Holdings,DE,critical,2025-09-29,0,2,"Grounded summary for CP-02769: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02770,Counterparty 02770 Holdings,AE,high,2025-09-28,0,3,"Grounded summary for CP-02770: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02771,Counterparty 02771 Holdings,SG,medium,2025-09-27,0,4,"Grounded summary for CP-02771: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02772,Counterparty 02772 Holdings,US,low,2025-09-26,0,1,"Grounded summary for CP-02772: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02773,Counterparty 02773 Holdings,GB,critical,2025-09-25,0,2,"Grounded summary for CP-02773: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02774,Counterparty 02774 Holdings,KY,high,2025-09-24,0,3,"Grounded summary for CP-02774: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02775,Counterparty 02775 Holdings,DE,medium,2025-09-23,0,4,"Grounded summary for CP-02775: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02776,Counterparty 02776 Holdings,AE,low,2025-09-22,0,1,"Grounded summary for CP-02776: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02777,Counterparty 02777 Holdings,SG,critical,2025-09-21,0,2,"Grounded summary for CP-02777: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02778,Counterparty 02778 Holdings,US,high,2025-09-20,0,3,"Grounded summary for CP-02778: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02779,Counterparty 02779 Holdings,GB,medium,2025-09-19,0,4,"Grounded summary for CP-02779: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02780,Counterparty 02780 Holdings,KY,low,2025-09-18,0,1,"Grounded summary for CP-02780: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02781,Counterparty 02781 Holdings,DE,critical,2025-09-17,0,2,"Grounded summary for CP-02781: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02782,Counterparty 02782 Holdings,AE,high,2025-09-16,0,3,"Grounded summary for CP-02782: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02783,Counterparty 02783 Holdings,SG,medium,2025-09-15,0,4,"Grounded summary for CP-02783: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02784,Counterparty 02784 Holdings,US,low,2025-09-14,0,1,"Grounded summary for CP-02784: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02785,Counterparty 02785 Holdings,GB,critical,2025-09-13,0,2,"Grounded summary for CP-02785: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02786,Counterparty 02786 Holdings,KY,high,2025-09-12,0,3,"Grounded summary for CP-02786: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02787,Counterparty 02787 Holdings,DE,medium,2025-09-11,0,4,"Grounded summary for CP-02787: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02788,Counterparty 02788 Holdings,AE,low,2025-09-10,0,1,"Grounded summary for CP-02788: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02789,Counterparty 02789 Holdings,SG,critical,2025-09-09,0,2,"Grounded summary for CP-02789: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02790,Counterparty 02790 Holdings,US,high,2025-09-08,0,3,"Grounded summary for CP-02790: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02791,Counterparty 02791 Holdings,GB,medium,2025-09-07,0,4,"Grounded summary for CP-02791: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02792,Counterparty 02792 Holdings,KY,low,2025-09-06,0,1,"Grounded summary for CP-02792: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02793,Counterparty 02793 Holdings,DE,critical,2025-09-05,0,2,"Grounded summary for CP-02793: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02794,Counterparty 02794 Holdings,AE,high,2025-09-04,0,3,"Grounded summary for CP-02794: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02795,Counterparty 02795 Holdings,SG,medium,2025-09-03,0,4,"Grounded summary for CP-02795: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02796,Counterparty 02796 Holdings,US,low,2025-09-02,0,1,"Grounded summary for CP-02796: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02797,Counterparty 02797 Holdings,GB,critical,2025-09-01,0,2,"Grounded summary for CP-02797: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02798,Counterparty 02798 Holdings,KY,high,2025-08-31,0,3,"Grounded summary for CP-02798: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02799,Counterparty 02799 Holdings,DE,medium,2025-08-30,0,4,"Grounded summary for CP-02799: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02800,Counterparty 02800 Holdings,AE,low,2025-08-29,0,1,"Grounded summary for CP-02800: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02801,Counterparty 02801 Holdings,SG,critical,2025-08-28,0,2,"Grounded summary for CP-02801: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02802,Counterparty 02802 Holdings,US,high,2025-08-27,0,3,"Grounded summary for CP-02802: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-02803,Counterparty 02803 Holdings,GB,medium,2025-08-26,0,4,"Grounded summary for CP-02803: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-02804,Counterparty 02804 Holdings,KY,low,2025-08-25,0,1,"Grounded summary for CP-02804: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-02805,Counterparty 02805 Holdings,DE,critical,2025-08-24,0,2,"Grounded summary for CP-02805: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-02806,Counterparty 02806 Holdings,AE,high,2025-08-23,0,3,"Grounded summary for CP-02806: jurisdictional exposure, UBO depth 3, sanctions hits 0."
