counterparty_id,date,sanctions_signal,media_signal,transaction_signal,kyc_signal,composite_risk_score,deterioration_pattern
CP-SYN-023,2026-03-20,0.0388,0.192,0.0448,0.4412,0.1387,episodic_media_spike
CP-SYN-023,2026-03-21,0.0211,0.1445,0.0,0.2897,0.088,episodic_media_spike
CP-SYN-023,2026-03-22,0.105,0.106,0.1227,0.3227,0.1415,episodic_media_spike
CP-SYN-023,2026-03-23,0.0223,0.1551,0.044,0.3675,0.1116,episodic_media_spike
CP-SYN-023,2026-03-24,0.0512,0.3287,0.061,0.3508,0.1675,episodic_media_spike
CP-SYN-023,2026-03-25,0.0263,0.238,0.0,0.2833,0.1125,episodic_media_spike
CP-SYN-023,2026-03-26,0.0952,0.1681,0.1167,0.2069,0.1345,episodic_media_spike
CP-SYN-023,2026-03-27,0.0734,0.1013,0.0565,0.1693,0.0914,episodic_media_spike
CP-SYN-023,2026-03-28,0.0,0.1429,0.1963,0.1393,0.0959,episodic_media_spike
CP-SYN-023,2026-03-29,0.0144,0.1605,0.0926,0.4731,0.1354,episodic_media_spike
CP-SYN-023,2026-03-30,0.0717,0.3454,0.1323,0.149,0.1639,episodic_media_spike
CP-SYN-023,2026-03-31,0.0354,0.2829,0.1185,0.2043,0.1392,episodic_media_spike
CP-SYN-023,2026-04-01,0.0121,0.2784,0.1048,0.4247,0.1591,episodic_media_spike
CP-SYN-023,2026-04-02,0.0654,0.1391,0.0536,0.4463,0.1386,episodic_media_spike
CP-SYN-023,2026-04-03,0.1142,0.1521,0.0824,0.1726,0.1261,episodic_media_spike
CP-SYN-023,2026-04-04,0.0742,0.2412,0.0711,0.383,0.1617,episodic_media_spike
CP-SYN-023,2026-04-05,0.0319,0.2179,0.1608,0.2572,0.138,episodic_media_spike
CP-SYN-023,2026-04-06,0.0213,0.093,0.1111,0.048,0.0612,episodic_media_spike
CP-SYN-023,2026-04-07,0.0522,0.0656,0.0935,0.3117,0.1027,episodic_media_spike
CP-SYN-023,2026-04-08,0.0887,0.2934,0.1608,0.374,0.1971,episodic_media_spike
CP-SYN-023,2026-04-09,0.0789,0.2151,0.0588,0.2662,0.137,episodic_media_spike
CP-SYN-023,2026-04-10,0.051,0.221,0.0393,0.276,0.1249,episodic_media_spike
CP-SYN-023,2026-04-11,0.0822,0.1974,0.1274,0.3002,0.1528,episodic_media_spike
CP-SYN-023,2026-04-12,0.103,0.1005,0.1706,0.2296,0.1349,episodic_media_spike
CP-SYN-023,2026-04-13,0.014,0.1684,0.1275,0.2796,0.1152,episodic_media_spike
CP-SYN-023,2026-04-14,0.0521,0.0951,0.0123,0.3867,0.1051,episodic_media_spike
CP-SYN-023,2026-04-15,0.031,0.2244,0.1048,0.3161,0.1369,episodic_media_spike
CP-SYN-023,2026-04-16,0.0371,0.1546,0.109,0.1831,0.1028,episodic_media_spike
CP-SYN-023,2026-04-17,0.079,0.1936,0.0981,0.3021,0.1449,episodic_media_spike
CP-SYN-023,2026-04-18,0.025,0.1186,0.0848,0.2128,0.0885,episodic_media_spike
CP-SYN-023,2026-04-19,0.0356,0.1402,0.1327,0.1204,0.0939,episodic_media_spike
CP-SYN-023,2026-04-20,0.0728,0.1123,0.0869,0.3018,0.1199,episodic_media_spike
CP-SYN-023,2026-04-21,0.0463,0.3475,0.1113,0.3713,0.1833,episodic_media_spike
CP-SYN-023,2026-04-22,0.0123,0.2805,0.2208,0.3086,0.1655,episodic_media_spike
CP-SYN-023,2026-04-23,0.0738,0.1978,0.0436,0.3569,0.1412,episodic_media_spike
CP-SYN-023,2026-04-24,0.0014,0.173,0.1041,0.4469,0.1316,episodic_media_spike
CP-SYN-023,2026-04-25,0.0511,0.1035,0.0382,0.298,0.0987,episodic_media_spike
CP-SYN-023,2026-04-26,0.0666,0.2169,0.1052,0.3433,0.1534,episodic_media_spike
CP-SYN-023,2026-04-27,0.1028,0.171,0.0086,0.3969,0.1451,episodic_media_spike
CP-SYN-023,2026-04-28,0.0666,0.2459,0.0404,0.3035,0.1417,episodic_media_spike
CP-SYN-023,2026-04-29,0.0574,0.2062,0.0923,0.3288,0.1423,episodic_media_spike
CP-SYN-023,2026-04-30,0.063,0.2031,0.0931,0.3491,0.147,episodic_media_spike
CP-SYN-023,2026-05-01,0.0289,0.329,0.1009,0.2839,0.1566,episodic_media_spike
CP-SYN-023,2026-05-02,0.116,0.2285,0.0384,0.0707,0.1218,episodic_media_spike
CP-SYN-023,2026-05-03,0.0793,0.1603,0.0,0.2718,0.1126,episodic_media_spike
CP-SYN-023,2026-05-04,0.0484,0.2862,0.1019,0.2275,0.1454,episodic_media_spike
CP-SYN-023,2026-05-05,0.0373,0.2873,0.1019,0.4013,0.1673,episodic_media_spike
CP-SYN-023,2026-05-06,0.0001,0.1348,0.0916,0.2806,0.0941,episodic_media_spike
CP-SYN-023,2026-05-07,0.0388,0.1771,0.1481,0.3768,0.1459,episodic_media_spike
CP-SYN-023,2026-05-08,0.0776,0.1742,0.132,0.329,0.1503,episodic_media_spike
CP-SYN-023,2026-05-09,0.1087,0.3281,0.0847,0.3419,0.1937,episodic_media_spike
CP-SYN-023,2026-05-10,0.0272,0.1037,0.0557,0.1701,0.0734,episodic_media_spike
CP-SYN-023,2026-05-11,0.0429,0.2233,0.1924,0.4118,0.1732,episodic_media_spike
CP-SYN-023,2026-05-12,0.039,0.156,0.0744,0.3673,0.1246,episodic_media_spike
CP-SYN-023,2026-05-13,0.0495,0.0949,0.133,0.4134,0.1322,episodic_media_spike
CP-SYN-023,2026-05-14,0.0675,0.2195,0.036,0.2449,0.1258,episodic_media_spike
CP-SYN-023,2026-05-15,0.0471,0.0935,0.0952,0.2287,0.0955,episodic_media_spike
